job_key,job_id,category,category_clean,job_title,skill_count,description_word_count,is_true_data_science_role,data_role_family,classification_reason,seniority_level,is_internship_role,student_job_match_score
JOB_3906241082,3906241082,FINANCE,Finance,Director of Finance,18,542,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906230836,3906230836,FINANCE,Finance,"Director, Global Client Finance",21,1200,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887909422,3887909422,FINANCE,Finance,D365 Finance Business Analyst,19,1039,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3889744181,3889744181,FINANCE,Finance,"Finance Analyst (Job #247) ($77,056 - $85,028)",20,932,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901965347,3901965347,FINANCE,Finance,Oracle Finance Solution Expert (CoE Expert),18,295,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900956645,3900956645,FINANCE,Finance,Portfolio Analyst-Finance (Indiana: Hybrid/Remote),15,391,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901991230,3901991230,FINANCE,Finance,Finance Manager,16,313,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898170689,3898170689,FINANCE,Finance,"Sr Manager, Distribution Finance",19,603,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899544052,3899544052,FINANCE,Finance,Sr. Finance Systems Specialist,14,565,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904375309,3904375309,FINANCE,Finance,Director of Finance,17,38,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905864665,3905864665,FINANCE,Finance,Finance Manager BUF Vision MEDCEE,20,780,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904507874,3904507874,FINANCE,Finance,"Financial Analyst, Motion Picture Finance",17,534,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906255474,3906255474,FINANCE,Finance,Billing Analyst - Finance,18,683,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904955829,3904955829,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - VMS/MSP,14,521,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904357527,3904357527,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,14,473,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3895204786,3895204786,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive (Delaware & Maryland),14,444,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903827844,3903827844,BUSINESS-DEVELOPMENT,Business Development,Business Development Assistant - Grocery,18,573,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900965147,3900965147,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,581,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903476451,3903476451,BUSINESS-DEVELOPMENT,Business Development,"Manager, Business Development and Accounts (PR Agency)",22,759,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900077978,3900077978,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate,14,664,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3906222550,3906222550,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,15,382,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904363458,3904363458,BUSINESS-DEVELOPMENT,Business Development,Retirement Plan Services Internal Business Development Consultant,18,897,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887855844,3887855844,BUSINESS-DEVELOPMENT,Business Development,"Business Development Manager, Facial- Allergan Aesthetics Sugar Land, TX",21,793,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905271422,3905271422,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,14,398,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3861704803,3861704803,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,19,261,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902835133,3902835133,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate / Physician Liaison,15,292,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3904950228,3904950228,BUSINESS-DEVELOPMENT,Business Development,Business Development Vice President - Healthcare / Pharma Vertical (Remote),18,959,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899521967,3899521967,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,13,250,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904989753,3904989753,BUSINESS-DEVELOPMENT,Business Development,Senior Business Development Manager - Lithium-Ion Batteries,10,177,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902351411,3902351411,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,22,512,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901372756,3901372756,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,14,298,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902360084,3902360084,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development - Alliance Partnerships,20,681,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901349670,3901349670,BUSINESS-DEVELOPMENT,Business Development,"Principal Business Development Specialist, Portal North Bridge",18,697,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904391045,3904391045,BUSINESS-DEVELOPMENT,Business Development,"Senior Business Development Manager, Manufacturing Segment",19,412,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902745795,3902745795,BUSINESS-DEVELOPMENT,Business Development,"Director, Business Development, Enterprise",20,914,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887486398,3887486398,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,21,378,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905305873,3905305873,BUSINESS-DEVELOPMENT,Business Development,Business Development Coordinator,14,444,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3886878942,3886878942,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development,19,223,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899520962,3899520962,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,10,136,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889721091,3889721091,BUSINESS-DEVELOPMENT,Business Development,100% Remote | Business Development Manager - B2B Sales | Commission-Based with High Earning Potential,10,322,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903428762,3903428762,BUSINESS-DEVELOPMENT,Business Development,Senior Business Development Associate,20,857,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3901972059,3901972059,BUSINESS-DEVELOPMENT,Business Development,Vice President of Business Development,18,228,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3894212255,3894212255,BUSINESS-DEVELOPMENT,Business Development,Remote Business Development Representative,10,229,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3886884580,3886884580,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,14,133,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884444347,3884444347,BUSINESS-DEVELOPMENT,Business Development,Business Development (Sales) Manager,13,274,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887496959,3887496959,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,19,330,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905825078,3905825078,BUSINESS-DEVELOPMENT,Business Development,Business Development Officer NY/NJ,16,454,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905304339,3905304339,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,9,169,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887711725,3887711725,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,15,413,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891254356,3891254356,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager ($75k-$120k+),15,414,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906261531,3906261531,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager (Stability Storage),19,788,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906267195,3906267195,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,23,484,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906094481,3906094481,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,14,233,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3899524216,3899524216,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,404,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905252432,3905252432,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,14,375,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905274702,3905274702,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,15,587,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901618591,3901618591,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,633,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903433539,3903433539,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,15,235,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3894876772,3894876772,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,17,494,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Mid / Not Specified,No,0.0
JOB_3900961237,3900961237,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - New York,20,429,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906237986,3906237986,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,16,582,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884926253,3884926253,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,22,577,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904718982,3904718982,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,17,473,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905363873,3905363873,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,14,694,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898179502,3898179502,BUSINESS-DEVELOPMENT,Business Development,Private Client Business Development Advisor,22,417,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903846588,3903846588,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,623,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887472263,3887472263,BUSINESS-DEVELOPMENT,Business Development,Sales & Business Development Specialist-Specialty Craft Channel,14,457,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905354176,3905354176,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,14,276,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906229818,3906229818,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist (Intellectual Property),19,388,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904941405,3904941405,BUSINESS-DEVELOPMENT,Business Development,"Business Development Manager, Grasslands",22,640,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902861623,3902861623,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,1110,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903840817,3903840817,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - Defense Segment,17,768,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904416271,3904416271,BUSINESS-DEVELOPMENT,Business Development,Business Development Director,19,681,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904082300,3904082300,BUSINESS-DEVELOPMENT,Business Development,"Account Executive, New Business Development, HEOR & Market Access",19,479,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906092584,3906092584,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,359,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901625868,3901625868,BUSINESS-DEVELOPMENT,Business Development,Summer Intern Business Development,15,253,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3894210676,3894210676,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - Audio North America,24,692,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902370054,3902370054,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,18,281,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901941451,3901941451,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,18,540,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3889417407,3889417407,BUSINESS-DEVELOPMENT,Business Development,Business Development Senior Associate- Remote/South Africa,12,299,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3884434107,3884434107,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative (BDR) - Lead Finder,14,505,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3884932592,3884932592,BUSINESS-DEVELOPMENT,Business Development,Food & Beverage Business Development Manager,17,955,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903428571,3903428571,BUSINESS-DEVELOPMENT,Business Development,"Senior Director, Business Development, Early Phase - US - Remote (Northeast)",15,655,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902349403,3902349403,BUSINESS-DEVELOPMENT,Business Development,Business Development & Growth,16,628,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901800100,3901800100,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,19,454,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902326947,3902326947,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,19,359,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901359222,3901359222,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,18,748,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905669193,3905669193,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist (PR-1258349:MAS),12,259,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3899536815,3899536815,BUSINESS-DEVELOPMENT,Business Development,Business Development and Teaming Coach,20,777,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902321529,3902321529,BUSINESS-DEVELOPMENT,Business Development,Inside Business Development Specialist,16,287,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904963200,3904963200,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,10,103,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3894896010,3894896010,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager Healthcare,8,298,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903480049,3903480049,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,16,636,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898167131,3898167131,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,11,124,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887106121,3887106121,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,18,466,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901364174,3901364174,BUSINESS-DEVELOPMENT,Business Development,"Director, NFL Partnership and Business Development",14,1024,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902753343,3902753343,BUSINESS-DEVELOPMENT,Business Development,"Senior Director, Business Development",19,838,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887890716,3887890716,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development,15,516,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901345859,3901345859,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,25,373,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904517018,3904517018,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,13,475,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894295243,3894295243,BUSINESS-DEVELOPMENT,Business Development,National Enterprise Business Development Director,19,586,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901634906,3901634906,BUSINESS-DEVELOPMENT,Business Development,Business Development & Community Relations Manager,12,393,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904087687,3904087687,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development,12,229,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905203756,3905203756,BUSINESS-DEVELOPMENT,Business Development,"SVP, Business Development",20,763,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901376470,3901376470,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,379,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900950652,3900950652,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,381,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903432625,3903432625,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development,19,284,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901177503,3901177503,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,16,273,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904412043,3904412043,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,15,303,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3894559339,3894559339,BUSINESS-DEVELOPMENT,Business Development,"Business Development Executive- Carlisle, PA",10,83,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901947304,3901947304,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,19,778,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891073377,3891073377,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,16,290,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3888023916,3888023916,BUSINESS-DEVELOPMENT,Business Development,"Business Development Representative, Legal",17,348,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884807419,3884807419,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - US,14,813,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891297808,3891297808,BUSINESS-DEVELOPMENT,Business Development,"Director Business Development Pharma - Plainsboro, NJ",13,707,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887105208,3887105208,BUSINESS-DEVELOPMENT,Business Development,Business Development Staffing Executive,15,499,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901393491,3901393491,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,15,204,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904396398,3904396398,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,11,146,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906227812,3906227812,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative - First Aid & Safety,14,572,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902788334,3902788334,BUSINESS-DEVELOPMENT,Business Development,Business Development Intern,14,237,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3902928877,3902928877,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,14,414,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895214241,3895214241,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,16,435,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904391522,3904391522,BUSINESS-DEVELOPMENT,Business Development,"Director, Business Development",20,1120,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903870699,3903870699,BUSINESS-DEVELOPMENT,Business Development,"Partner Business Development Manager, Samsung Mobility",17,448,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901494331,3901494331,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,16,358,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904057898,3904057898,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,14,422,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905365045,3905365045,BUSINESS-DEVELOPMENT,Business Development,"Director, Business Development, Global Commercial Oncology",25,1044,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902366590,3902366590,BUSINESS-DEVELOPMENT,Business Development,Business Development Intern (Remote),13,185,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3888939786,3888939786,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,16,377,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903877080,3903877080,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive - Omaha,10,82,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887478002,3887478002,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,16,663,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884441796,3884441796,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive BPO - Hi Tech/New Age,31,724,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902860965,3902860965,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,18,423,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901354476,3901354476,BUSINESS-DEVELOPMENT,Business Development,"{Direct Hire, Fulltime} OEM Business Development Manager (Remote)",20,767,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3884947180,3884947180,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,17,494,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902311976,3902311976,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,13,117,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901803340,3901803340,BUSINESS-DEVELOPMENT,Business Development,Remote Business Development Specialist,13,258,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884823083,3884823083,BUSINESS-DEVELOPMENT,Business Development,Area Director Business Development,20,1234,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905862800,3905862800,BUSINESS-DEVELOPMENT,Business Development,"Manager, Europe - Impact Investing (Business Development + Client Services)",16,1191,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905220460,3905220460,BUSINESS-DEVELOPMENT,Business Development,Business Development Director,17,518,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891266979,3891266979,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,17,255,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902933182,3902933182,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,24,268,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902945207,3902945207,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,577,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905824527,3905824527,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,16,299,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905372456,3905372456,BUSINESS-DEVELOPMENT,Business Development,"New Role! - $5M in Seed Funding! - Business Development Manager – 3PL Logistics/Warehousing Startup - $100k -$120k Base, Double OTE- Work From Home",20,622,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901699101,3901699101,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager (Health & Life Sciences),15,831,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898173244,3898173244,BUSINESS-DEVELOPMENT,Business Development,Vice President of Business Development,14,198,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
